"GS"	"EMEA IGS Operations - Transistion Leader Business Management Reporting Center"
"PROCUREMENT"	"Procurement Engineer - Logic: Desktop CPU+Chipset"
"SYS GROUP MFG"	"Sr. Engagement Manager"
"CHIEF FINANCIAL OFFICER"	"Senior Electrical Engineer; Program Manager - Technical Services"
"EL"	"Relationship Executive Research & Development Russia"
"FINANCE"	"Business Development, Pervasive Computing Division"
"TG STAFF"	"Principal, Technology Solutions"
"REAL ESTATE"	"Software Deployment Architect for Boeing, Pacific Northwest Technical Sales"
"IS"	"Client Executive Gruppo Unipol"
"2"	"Software Sales Representative ibm.com - Région Grand Ouest & Andorre"
"IS"	"Internal Communication"
"NONE"	"GDPS & Parallel Sysplex Consultant"
"SYS GROUP MFG"	"Invoices On-Line Project Manager"
"PUBLIC SECTOR"	"NCO Systems Architect"
"MS"	"IGF Asia Pacific  Global Asset Recovery Services  Hybrid offering ."
"2"	"MARKETING MANAGER"
"TG STAFF"	"Test Development Eng."
"2"	"EMEA Sales Incentives Manager"
"PUBLIC SECTOR"	"Project Manager"
"TG STAFF"	"Commissions, Revenue Analyst and Special Deals Process Coordinator"
"HUMAN RESOURCES"	"Program Director, Infrastructure & Accessibility"
"SG&A"	"xSeries Software"
"EL"	"Manager zSeries Software Testlab"
"IS"	"IGS Sector Executive, Public Sector, South"
"IS"	"IT ARCHITECT"
"2"	"Country Office Space Mgr"
"2"	"DISTRIBUTION CHANNELS MANAGEMENT SPECIALIST"
"SOFTWARE GROUP"	"Software Development Manager"
"SALES & DISTRIBUTION"	"VP, BTO Industrial"
"PUBLIC SECTOR"	"Advisory I/T Specialist, Commercial Server Operations"
"PUBLIC SECTOR"	"Senior Consultant   - (SAP Supply Chain Management)"
"0"	"ERP Consultant"
"RESEARCH"	"IBM Distinguished Engineer, Almaden Services Research, especially interested in culture and people"
"STRATEGIC OUTSOURCING"	"IBM Global Services, ITS Service Delivery, Managing Consultant"
"STRATEGIC OUTSOURCING"	"North America Business Continuity & Recovery Services Open Systems Technical Team Leader"
"HUMAN RESOURCES"	"Director, Human Resources Communications"
"2"	"Territory Sales Rep - ibm.com"
"2"	"EMEA NS offering - PMP - EMEA Offering Manager"
"NONE"	"Procurement Professional"
"REAL ESTATE"	"Senior Consulting IT Architect / Government Industry - California"
"2"	"Advisory I/T Specialist : Technical Sales Sup"
"17"	"Project Manager"
"0"	"Senior Consultant - Manager"
"SYS GROUP MFG"	"Materials Logistics Staff"
"WW SALES"	"Distinguished Engineer"
"REAL ESTATE"	"EAS Assistant to Leslie Pearce Director, Sales Center Delivery"
"REAL ESTATE"	"Software Sales Representative"
"2"	"ELTrainee, IGS"
"PUBLIC SECTOR"	"IT Specialist - Business Analysis, Certified"
"SYS GROUP MFG"	"Operations Manager - CRO Central"
"PUBLIC SECTOR"	"Managing Consultant/Business Consulting Svc/BI"
"WW SALES"	"TBSM L3 Support"
"FINANCE"	"Manager, Embedded Voice Development II"
"PUBLIC SECTOR"	"Vice President, Retail Industry"
"STRATEGIC OUTSOURCING"	"IBM Certified I/T Specialist - Systems Management/Availability Manager"
"PUBLIC SECTOR"	"SYS MGMT INTGER PROF - SR"
"PUBLIC SECTOR"	"IT Specialist"
"0"	"Application Programmer"
"SYS GROUP MFG"	"Director, WW zSeries and High End pSeries Manufacturing"
"REAL ESTATE"	"Vice President - IBM Direct"
"SOFTWARE SALES"	"On Demand Business Certification Program Manager"
"STRATEGIC OUTSOURCING"	"Principal - ITS TSS, ATM, Kiosk, Self-Service, USAA, Valero, Diamond Shamrock"
"REAL ESTATE"	"Sales Manager: Palisades Executive Business Institute"
"REAL ESTATE"	"Technical Sales Specialist - eServer, pSeries - PeopleSoft - Americas"
"PUBLIC SECTOR"	"Performance Consultant, Human Capital Solutions"
"0"	"Consulting Sales Specialist - Manager"
"0"	"Application Development and Web Services"
"EL"	"Manager Support Processor Application Development"
"2"	"IT Architect"
"0"	"Staff Application Programmer"
"SG&A"	"Manager, Project Managment & MS NSVT"
"PUBLIC SECTOR"	"Engineer/Scientist"
"PUBLIC SECTOR"	"Delivery Program Manager, Managed Storage Services"
"SALES & DISTRIBUTION"	"Business Consulting Services - IBV"
"PUBLIC SECTOR"	"Server Operations Management - IBM Global Account - Service Delivery - The Americas"
"0"	"Software Engineer"
"0"	"Business Controls - Asia pacific Business Consulting Services"
"PUBLIC SECTOR"	"VP, Financial Markets Industry"
"HUMAN RESOURCES"	"Vice President and Chief Information Officer"
"FINANCE"	"Infoprint Manager Product Marketing"
"WW SALES"	"ClearCase MVFS"
"PROCUREMENT"	"AOP Procurement Engineering"
"0"	"Software Engineer, LTC-Change team"
"SG&A"	"Software Engineer"
"REAL ESTATE"	"Customer Education Technical Services"
"2"	"Advisory Education Specialist"
"WW SALES"	"ITMNP Development"
"2"	"Communications Manager, SWG Nordic"
"WW SALES"	"COBOL and Application Monitor information development and AWD tools Web master"
"PUBLIC SECTOR"	"Mainframe Technical Solution Architect"
"SOFTWARE GROUP"	"Software Engineer"
"PUBLIC SECTOR"	"Manager, e-TC Test and Performance"
"PUBLIC SECTOR"	"Architect"
"SYS GROUP MFG"	"WW Op EDGE Business Lead"
"PUBLIC SECTOR"	"Consultant & Project Manager - Portals, Content Management, and eCommerce Practice"
"CHIEF FINANCIAL OFFICER"	"RESO Admin."
"WW SALES"	"Manager, WebSphere BI Competency Center"
"TG STAFF"	"Site Communications Co-op"
"SG&A"	"Linux Technology Center - OpenHPI Team Lead"
"REAL ESTATE"	"Territory Partner Manager, Pacific Northwest (SMB)"
"PUBLIC SECTOR"	"Technical Solution Architect - ADES"
"WW SALES"	"Principal, IBM Global Services"
"PUBLIC SECTOR"	"ITAP-SS"
"REAL ESTATE"	"Sr. Client Rep. State Farm Insurance (Solutions, Claims, Mobility, Learning/Development)"
"PUBLIC SECTOR"	"Project Manager-MSS/B&R Transition Services"
"2"	"Vice President Finance & Operations, EMEA"
"WW SALES"	"DB2 Cube Views Information Development"
"TG STAFF"	"New Market Development"
"PROCUREMENT"	"STSM, Procurement Engineering-OEM. ASIC and Memory Design, Qualification, Electrical Modeling (ASX,spice)"
"HUMAN RESOURCES"	"Manager, University Recruiting"
"SOFTWARE SALES"	"Director, Communications, Global SMB"
"STRATEGIC OUTSOURCING"	"ITSM Technical Specialist"
"REAL ESTATE"	"Public Sector Client Services Manager, SoCalif"
"0"	"Staff Application Programmer"
"TG STAFF"	"zSeries Marketing - BP Channel Enablement"
"WW SALES"	"Business Unit Executive, Worldwide Chemical and Petroleum Software Sales"
"PUBLIC SECTOR"	"Performance/BVT Test Team Lead e-config Configurator"
"SYS GROUP MFG"	"Direct Accounts - State of NC"
"TG STAFF"	"Financial Analyst"
"17"	"Senor IT Specialist Enterprise Content Management"
"PUBLIC SECTOR"	"QA Representative, Communications Sector"
"PUBLIC SECTOR"	"Practice Lead - Portals and Content Managment, IBM Distinguished Engineer"
"STRATEGIC OUTSOURCING"	"Business Transformation Enablement"
"WW SALES"	"Manager, Rational Systems Operations"
"2"	"IGF Financial Analyst"
"SMB FINANCE"	"EXECUTIVE, BCS PUBLIC SECTOR T"
"HUMAN RESOURCES"	"Senior VP and Group Executive SWG"
"STRATEGIC OUTSOURCING"	"EUS Competency Lead Strategist"
"TG STAFF"	"Manufacturing Cost Model"
"WW SALES"	"Mgr, Enterprise Transformation Test, IDD, and Beta"
"NONE"	"CRM Helpdesk Manager & CRM User Administration & Registration Manager"
"PC DIVISION"	"PCD ThinkCentre & ThinkPad Pricing"
"CHIEF FINANCIAL OFFICER"	"Mid-Atlantic Territory Business Controls"
"PUBLIC SECTOR"	"Security Architect - Security Data Integration"
"REAL ESTATE"	"Manager, Americas Client Satisfaction - Complaint Management Storage Team"
"REAL ESTATE"	"Sales Manager -Tivoli Software"
"2"	"Solution Designer"
"NONE"	"Finance"
"2"	"Manager OF Quality Assur"
"WW SALES"	"QE: Performance Testing"
"HUMAN RESOURCES"	"MD Learning Consultant/Facilitator for IGS - Americas"
"SOFTWARE SALES"	"Global Executive, Venture Development"
"STRATEGIC OUTSOURCING"	"Software Application and Process Engineer, IBM Global Services ITS"
"PUBLIC SECTOR"	"Senior I/T Specialist"
"FINANCE"	"Printing Systems/AIX Administrator"
"0"	"Staff Application Programmer"
"TG STAFF"	"Senior Counsel, E&TS - Systems and Technology Group"
"HUMAN RESOURCES"	"Senior Counsel, Corporate Law"
"STRATEGIC OUTSOURCING"	"Global Service Planning Manager RMSS products"
"REAL ESTATE"	"Sales Consulting Specialist"
"0"	"Resource Deployment Manager"
"0"	"ADVISORY PROJECT MANAGER"
"HUMAN RESOURCES"	"IBM Management Development Consultant"
"PUBLIC SECTOR"	"Information Developer"
"HUMAN RESOURCES"	"Certified Professional Co-Active Coach (CPCC)"
"2"	"VP Marketing EMEA"
"0"	"IT Specialist/Application Programmer/Application Architect"
"2"	"IT Specialist"
"PUBLIC SECTOR"	"Project Manager, Strategy and Transition, IBM Account Americas"
"2"	"Management Development -"
"REAL ESTATE"	"Client Director, California Public Sector & Healthcare"
"0"	"IT Specialist"
"SMB FINANCE"	"Director, GARS Operations"
"2"	"IGS Nordic SD CSL, Project Management and Transition Management"
"SG&A"	"Server Group e2e e-business architect"
"RESEARCH"	"RSM: The design of novel forms of on-line communication and collaboration"
"HUMAN RESOURCES"	"Program Manager  - QMX  - Notes Quality Management Application"
"TG STAFF"	"Mgr, ASIC Digital Cores I"
"0"	"Application Programmer"
"PUBLIC SECTOR"	"User Centered Design"
"2"	"Senior Manager"
"NONE"	"Inanimate carbon rod"
"2"	"BCS Interlock, Maerks Data Group integration"
"2"	"SENIOR CLIENT REPRESENTATIVE"
"HUMAN RESOURCES"	"CHQ HR OPERATIONS"
"2"	"PROCUREMENT - SENIOR MANAGER"
"2"	"Marketing Manager of Strategic Growth Business (Linux/Grid/Deep Computing/Virtualization Engine)"
"REAL ESTATE"	"Vice President, Software IBM Americas"
"2"	"Manager of Events Marketing & IBM Forum, EMEA West Region"
"0"	"Advisory Project Manager"
"2"	"Advisory Sales Specialist"
"REAL ESTATE"	"Client I/T Architect"
"2"	"IGS Nordic Methods & Tools Leader"
"TA"	"Director ITS IS Offerings & Sales, EMEA Central Region"
"2"	"Senior I/T Specialist : Technical Sales Supp"
"RETAIL STORE SOLS DIV"	"ADVISORY SALES SPECIALIST"
"2"	"SENIOR CONSULTANT"
"0"	"Coordinator SWG"
"0"	"Software Engineer"
"REAL ESTATE"	"Advisor, Technical Engagement Manager, Federal Software Development Tools, Rational Software"
"2"	"SOFTWARE ENGINEERING - MANAGER"
"SYS GROUP MFG"	"Vice President , i/p series WW manufacturing"
"NONE"	"LS EMEA IT Projects"
"0"	"Communications Specialist"
"HUMAN RESOURCES"	"VP, Business Transformation Executive, Corporate Functions"
"FN"	"Manager, Unix & MR Servers, SDC North Central"
"0"	"SENIOR CONSULTANT"
"0"	"Application Programmer"
"2"	"Regional HR Learning Manager, IBM Nordic"
"WW SALES"	"Vice President, IBM Software Services & Support"
"0"	"AOTS SOW"
"0"	"Staff Application Programmer"
"0"	"Application Programmer"
"SMB FINANCE"	"IGF Global Sector Leader, Financial Services Sector"
"SG&A"	"z/OS Development, Level 3"
"WW SALES"	"SWG Customer References Marketing Manager, PMP"
"REAL ESTATE"	"IBM/Siebel Alliance Technology Executive"
"2"	"Manager - Internal Educa"
"2"	"CONSULTING I/T SPECIALIST - MANAGER"
"WW SALES"	"Senior Architect (Federal)"
"STRATEGIC OUTSOURCING"	"Business Development Executive, IGS Market Development"
"WW SALES"	"Technical Account Manager-WS Bus Dev"
"0"	"Business Analyst"
"SG&A"	"Business Solution Test (Life Sciences)"
"2"	"Snr Systems Management Specialist"
"REAL ESTATE"	"Bank of America Client Mgr"
"RESEARCH"	"Research, Learning/Performance Measurement, Organizational Change"
"TG STAFF"	"Aplications Engineer"
"RESEARCH"	"Director, Almaden Services Research"
"WW SALES"	"Advanced Support Engineer"
"SG&A"	"WW Linux Sales"
"RESEARCH"	"Advisory Usability Engineer, XML/XSL Transformational Systems"
"17"	"Manager, Project Management & Quality Assurance"
"WW SALES"	"DB2 Information Integration Solutions (Partners)"
"HUMAN RESOURCES"	"MIS Project Office"
"HUMAN RESOURCES"	"Manager, B2B Strategy & Standards, IBM BT CIO"
"0"	"Advisory Project Manager"
"HUMAN RESOURCES"	"NDT ADD/Durham/IBM; US Ledger REORG; NDT Analyst / Data Integrity Support / Dept. Reorgs"
"2"	"System Service Repre"
"2"	"Senior Quality Assurance"
"WW SALES"	"Director, SWG Integration"
"PUBLIC SECTOR"	"Information Security Advisor"
"0"	"IT Specialist, IBM Global Services, AMS"
"0"	"Operations and AMS in Andhra Pradesh"
"SYS GROUP MFG"	"Manager, QuickShip Strategy and Operations, Americas"
"TG STAFF"	"Vice President of Communications, Technology & Intellectual Property"
"WW SALES"	"Business Development Manager/ Data Management"
"PUBLIC SECTOR"	"State of Michigan Project MAIN - Application Architect"
"0"	"zSeries Field Technical Sales Specialist"
"WW SALES"	"User Technology"
"0"	"Associate Project Manager"
"2"	"CLIENT MANAGER"
"0"	"Staff Software Engineer"
"PUBLIC SECTOR"	"Sr.Consultant"
"0"	"Technical Services"
"0"	"Staff Software Engineer"
"2"	"Coordinating Human Resource Specialist"
"0"	"Application Programmer"
"TG STAFF"	"Director, WW Analyst Relations, STG"
"REAL ESTATE"	"LSPL Marketing Program Mgr"
"WW SALES"	"Internationalization Expert"
"TG STAFF"	"Manager Of Operations - Semiconductor Manufacturing"
"REAL ESTATE"	"Client I/T Architect - Illinois and Wisconsin - Government & Education"
"SG&A"	"HMC development"
"IS"	"AMS Delivery Leader-Italy North"
"PUBLIC SECTOR"	"Team Lead - Order Management Services, JPMC"
"WW SALES"	"Exec. Admin to Larry Bowden, VP IBM Workplace Software Solutions"
"SALES & DISTRIBUTION"	"Director, BCS Business Development"
"PUBLIC SECTOR"	"IT Architect; VSA Design/Integration/Transition"
"STRATEGIC OUTSOURCING"	"Systems Support, IBM Business Continuity and Recovery Services"
"0"	"Business Development & Client Relationship Management"
"RESEARCH"	"Market Manager, Emerging Business"
"WW SALES"	"Technical Alliance Manager, DB2 Information Management Software"
"0"	"I/T Specialist"
"SEC F&S OPS"	"Manager, Secondary Channels Sales"
"0"	"Solutions Manager - Honeywell"
"REAL ESTATE"	"Americas Pricing Program Manager, Software"
"2"	"Sector Contracts Manager"
"0"	"Technical Lead"
"PUBLIC SECTOR"	"Advisory IT Architect, eBIS Portals, Content and e-Commerce"
"0"	"Staff Software Engineer"
"TG STAFF"	"Systems & Technology Group - WW Events Strategist - TotalStorage and Grid"
"WW SALES"	"Tivoli SLA Development + L3 Support"
"TG STAFF"	"Technology Simulation"
"0"	"Advisory Sales Territory Representative"
"SOFTWARE GROUP"	"Mgr, Lotus Engineering System Test;  Lotus ITCL M-Team Rep"
"0"	"Application Programmer"
"0"	"Application Programmer"
"PUBLIC SECTOR"	"Manager, Americas BIE SWIFT Team  (manage ITS applications for SSRs)"
"HUMAN RESOURCES"	"IBM Management Development Facilitator"
"0"	"Associate Project Manager"
"REAL ESTATE"	"Client Unit Executive, Chicago Financial Services"
"PUBLIC SECTOR"	"Director, IT Services and Outsourcing Pricing"
"HUMAN RESOURCES"	"on demand Transformation - Finance Business Intelligence"
"WW SALES"	"Software Quality Engineer"
"HUMAN RESOURCES"	"Sales Tranformation Manager, Certified Professional Coach"
"HUMAN RESOURCES"	"Program Manager, HR Communications"
"PUBLIC SECTOR"	"SAP R/3 Certified Technical Consultant"
"SOFTWARE SALES"	"GM, Pervasive/Wireless e-Business"
"0"	"Software Engineer"
"0"	"Advisory Project Manager"
"WW SALES"	"Manager, App & DB  Adapter development"
"WW SALES"	"Sr. Project Manager"
"SG&A"	"Softcopy Center"
"PUBLIC SECTOR"	"Wireless & Mobility Service Delivery Architect"
"PUBLIC SECTOR"	"Proposal Management Group Leader, BCS AG Sales Operations"
"SALES & DISTRIBUTION"	"Media Relations Manager, Business Consulting Services & Cross-Industry Initiatives"
"NONE"	"IT Specialist"
"EL"	"Manager Circuit Development 2"
"PUBLIC SECTOR"	"Solution Project Manager (SPM)"
"PUBLIC SECTOR"	"SDC-NE Project Manager"
"80"	"EXECUTIVE,SO DELIVERY,GCG"
"TG STAFF"	"Sr. Engineering Manager, Custom/SoC Design & Implementation."
"2"	"Employee Communication S"
"2"	"Competitive Sales Specialist"
"SG&A"	"z/OS MVS Information Development"
"GS"	"IT Specialist, Business Process Analysis and Measurement/Function Points"
"SEC F&S OPS"	"IGF EMEA South Region F&P"
"REAL ESTATE"	"Client Director, Northeast Education"
"STRATEGIC OUTSOURCING"	"IBM Project management, PMOffice & PM Methods (WWPMM & GSM)Support"
"NONE"	"IGF West - CoF Credit"
"NONE"	"Senior Sales Representative, Distribution Sector"
"NONE"	"Managing Consultant"
"SI"	"Senior Consultant"
"NONE"	"Service Manager"
"2"	"Consultant"
"IS"	"BDE - Communication Sector"
"IS"	"IGS Sales and Incentives Operations, South"
"SW"	"Certified IT Architect"
"SI"	"Technical Thought Leader - Wireless EBO"
"SW"	"Analyst / Programmer"
"2"	"Project Manager"
"2"	"Sales Operations Manager"
"6"	"MANAGING CONSULTANT - MANAGER"
"2"	"Manager Performance And"
"PUBLIC SECTOR"	"Transition Management Competency"
"EL"	"Manager Support Processor Application Development"
"NONE"	"HR Learning Leader Switzerland"
"STRATEGIC OUTSOURCING"	"Level 2 Mobiles Engineer"
"2"	"Global Client Executive Carrefour Group"
"2"	"Consultant"
"2"	"Software IT Architect"
"2"	"PCD Global Account Manager - Suez EDF"
"2"	"Ingénieur Commercial (ITSR) SMB Ile de France Service"
"2"	"Telecoverage sales rep"
"2"	"Channel Sales Assistant, Software Group West Region"
"11"	"e-HR Solution Manager"
"PUBLIC SECTOR"	"Associate Partner"
"PUBLIC SECTOR"	"Managing Consultant FSS CRM Marketing Automation & Campaign Management"
"2"	"IT Arhitect"
"FINANCE"	"Unified Messaging for WebSphere Voice Response Developer"
"HX"	"STSM, messaging systems (especially message/database interactions)"
"WW SALES"	"WSDD Information Architect/Content Editor"
"SEC F&S OPS"	"Manager, GARS Channel Sales & e-business"
"SG&A"	"Operations Support Manager & Management Team Lead"
"TG STAFF"	"Logic Design Engineer"
"EL"	"Mgr. Support Element (SE) Infrastructure Development"
"TG STAFF"	"DI Water Sys. Technician"
"2"	"SR. SERVICE OFFERING MANAGER"
"STRATEGIC OUTSOURCING"	"Customer Advocacy Executive, Chairman's Office/Global S&D"
"2"	"Senior Consultant"
"17"	"I/T Architect, Linux Porting, PDC"
"TG STAFF"	"Manager, Advanced Yield Integration and Technologies"
"SG&A"	"Manager, Tools and Technology Deployment"
"PUBLIC SECTOR"	"Global and Americas BCS M&E Industry Leader"
"FN"	"Manager, Facilities Hosting / USF"
"NONE"	"AIX System Engineer"
"SOFTWARE SALES"	"IT Analyst Relations: Public Sector (Gov, HC & Life Sciences, Ed), Ind (Elec, Chem), Research Board"
"WW SALES"	"IT Specialist, Tivoli Security & Systems Infrastructure"
"NONE"	"Client Relationship Manager - Public Sector"
"WW SALES"	"Program Manager, SWG Web Transformation"
"SOFTWARE GROUP"	"Senior IT Specialist"
"WW SALES"	"Senior Software Services Specialist"
"2"	"Manager, Lotus SMB & Channel Sales, EMEA"
"PUBLIC SECTOR"	"Duty Manager"
"HUMAN RESOURCES"	"Director of Public Affairs"
"PUBLIC SECTOR"	"Pharma & Life Sciences - Discovery Research and Clinical Development"
"PUBLIC SECTOR"	"Contracts & Negotiations"
"REAL ESTATE"	"Strategy & Planning, Americas Marketing"
"WW SALES"	"WBI Performance Tools Developer"
"SOFTWARE SALES"	"Program Director, PartnerWorld Marketing"
"WW SALES"	"SVL Senior Counsel"
"SG&A"	"SAN FS Development"
"SOFTWARE SALES"	"Global Strategy Executive, IBM Healthcare and Life Sciences"
"STRATEGIC OUTSOURCING"	"e-bHS Sales Director (acting), Industrial Sector"
"HUMAN RESOURCES"	"CLIENT UNIT DIRECTOR,BANKING,C"
"PROCUREMENT"	"Manager, Global e-Procurement Council"
"WW SALES"	"Browser Technology Center - QA"
